,gene,log2 fold change,p-value,p-value adj
5373,atd3-antisense-1,0.2497063660623512,0.13889717573880578,922.9717327843643
6438,SPAC10F6.14c-antisense-1,0.2664171668119248,0.1389289660267987,923.1829792480773
5466,SPNCRNA.1262,0.6559219730780598,0.13893011458187535,923.1906113965617
4283,fta7,-0.2771318030881916,0.1389307698096665,923.194965385234
1927,tvp15,-0.15098257861752457,0.13893940166544422,923.2523240668768
1112,bgs2,-0.17670849757963744,0.1390285581910408,923.8447691794661
2192,dpp2,-0.15219645328631407,0.13916998023446484,924.7845186580188
3269,cbp4,-0.21657457884845632,0.13931211137647348,925.7289800966663
583,alg9,-0.20648545478219635,0.13931805694911767,925.768488426887
2288,mcl1,-0.07098484104048021,0.13951127139018224,927.052398387761
938,rgs1,0.2450387745208646,0.13955126861118772,927.3181799213423
3329,san1,0.21425321516588597,0.13959422995350693,927.6036580410536
4728,rhp7,0.12576700070047284,0.13962871871468296,927.8328358590683
2760,rpn12,-0.19213259854026224,0.13969133074922951,928.2488928286301
1379,mmd1,0.2498590198850851,0.13971537559952385,928.408670858836
1499,ure4,-0.22856192300947115,0.1397489248102073,928.6316053638275
978,rps102,0.2951846519004403,0.13978438024120626,928.8672067028156
219,vta1,0.6885313214718993,0.13988652061446982,929.545929483152
6071,SPNCRNA.321,0.2536073273117221,0.13999678394975126,930.2786293460971
4001,hfi1,-0.1640350561967301,0.1401333028342291,931.1857973334523
4193,SPBPB21E7.10,1.6135064840437925,0.1401452156848661,931.2649582259352
5598,mfm3-antisense-1,-0.22120008171048913,0.14044595543322283,933.2633738537658
2262,rpl1802,0.34298482852475415,0.14050742557353055,933.6718429361105
1703,rpl901,-0.1141229195190083,0.1405104241558982,933.6917685159435
2029,SPAC823.02,-0.37186660968910257,0.14061841941746267,934.4093970290395
5784,SPNCRNA.1555,-0.31528465202975814,0.14066271155602963,934.703718289817
1604,tel2,-0.08816542289619815,0.1409797547603557,936.8104703825637
2471,uap1,-0.118426365819218,0.14110464474263396,937.6403643148026
2256,sen2,-0.14004021626759458,0.1412532106353376,938.6275846718183
5169,prl4,-0.49987820351781964,0.14137909174224314,939.4640646272056
2815,sks2,0.2523155626398604,0.1417542866556805,941.9572348269968
4394,rox3,-0.22543959252935603,0.14179995966937203,942.2607320029772
4244,pet127,-0.2130010673643413,0.14193762191785025,943.1754976441149
4012,rmt3,0.20473340213914634,0.1419429295863082,943.210767101018
1170,meu29,0.19457058394623444,0.14194834888086139,943.246778313324
6667,SPNCRNA.935,0.5833395123547839,0.14218731830606765,944.8347301438196
468,csx1,0.6372775633092284,0.14242536807239412,946.4165708410588
3287,ccr1,0.17469344850761662,0.14247715015958057,946.7606628104129
520,gls1,0.27413495266550675,0.14249001302271116,946.8461365359157
2010,SPAC806.02c,0.10900838170216548,0.14255832095866816,947.3000427703499
1002,ipp1,0.23100081482084472,0.14271118423164517,948.3158192192822
5795,SPNCRNA.1565,0.315723822802971,0.1427317581150637,948.4525326745983
3341,aly2,0.17483983607673784,0.1427896598401903,948.8372896380645
2176,rpl3001,0.14552936637255356,0.14300587379949936,950.2740313976733
1861,rna15,0.27472613295810955,0.14323509402006135,951.7971997633076
3518,swd3,-0.1362577957452559,0.143255158291903,951.9305268496954
4619,wtf19,-0.425395352522639,0.14334799478346527,952.5474253361267
3488,tif512,0.43536414391015127,0.1434569220853667,953.2712472572617
1232,yih1,0.15545727704335152,0.14360317999836755,954.2431310891524
4909,nnr2,0.27416631319505674,0.14403890670606,957.1385350617687
3642,spo14,-0.1554446904616354,0.14409787773630425,957.5303975577417
4795,tip41,0.15151763988599784,0.14420672922881367,958.2537157254668
2096,msh3,-0.18672339663351914,0.14429555702944463,958.8439764606596
3132,dep1,-0.17172242616379987,0.14431715775554524,958.9875132855981
5639,SPBC409.16c-antisense-1,-0.4115873420778398,0.14483285808769608,962.4143419927404
5317,SPNCRNA.1128,-0.3628252670382409,0.14488239565299474,962.74351911415
1719,SPAC4H3.12c,-0.6331404040553951,0.14493501065368286,963.0931457937226
573,rpl14,0.2903065837265772,0.14510500378655636,964.222750161667
412,mpo1,-0.1159254040135237,0.1451402770238246,964.4571408233144
5367,ppc1-antisense-1,-0.4127202786240998,0.14537239291831827,965.9995509422249
6276,pmp1-antisense-1,-1.0893174051892718,0.14573244484096792,968.3920959682318
2328,min8,0.558727074390587,0.14573845152723044,968.4320103984463
6533,SPAC6C3.02c-antisense-1,0.23595469040350406,0.1458990872212786,969.4994345853962
4840,arp6,-0.12532170336356047,0.14592513940029067,969.6725513149315
145,SPAC1296.01c,-0.10703334219956173,0.14603244399916313,970.385590374439
2928,krs1,0.2588841944634744,0.14604076173302416,970.4408617159455
2653,mrpl32,-0.23220827913920994,0.14665132310164689,974.4980420104436
3858,egt2,-0.11289835836306529,0.14707113731327787,977.2877074467315
2383,tam12,-0.2501505767140025,0.1471006766967576,977.4839966499543
4014,tac1,-0.13027330719150534,0.14713930907456646,977.7407088004941
3177,nvj2,-0.17194564059653472,0.14716141199174299,977.8875826851321
4268,drs1,0.36475420350987975,0.14732615138240815,978.9822759361022
5017,hmt1,-0.1838112389625979,0.14764280225888257,981.0864210102746
3776,ppk29,-0.1861881041015784,0.14786500437747638,982.5629540883306
2679,cha4,-0.14974693895567984,0.14788470504714282,982.6938650382641
3169,arx1,0.14718467720295872,0.14791617790401168,982.9030021721576
6016,SPNCRNA.263,-1.388687185737536,0.14797193947405418,983.2735378050901
408,cph1,-0.10106984177919576,0.1480585574439656,983.8491142151514
5265,SPNCRNA.1080,-0.2874224094198463,0.14808934743437982,984.053713701454
3959,yhm2,0.24560189115209183,0.1482752843892362,985.2892647664746
3913,ura5,-0.20164299094606214,0.14828852628910671,985.3772571911142
5062,tef101,0.3715954572998156,0.1484873627677883,986.6985255919532
3414,gpi1,-0.14282778969434431,0.1485390841475507,987.0422141604745
5406,SPCC162.01c-antisense-1,0.24665547185250591,0.14859428030103392,987.4089926003703
3515,rtt109,-0.14805809111128437,0.1486774766419755,987.9618322859272
3928,cnd1,-0.12136606645639883,0.1487792543306075,988.638145026887
2348,ada1,-0.1414895139233062,0.14878164958859358,988.6540615162044
3276,mep33,0.13548949972745264,0.1488458854272126,989.0809086638278
4768,SPCC417.03,-0.4320712374556661,0.1488830703480858,989.3280024630301
1209,gid5,-0.10495821198695138,0.1490069173457807,990.1509657627128
3361,osh2,-0.19520506655049377,0.1490147196680317,990.2028121940707
49,rps1502,0.290576650124587,0.14902304201462532,990.2581141871852
2099,brr6,-0.1450075011685537,0.14908866571608292,990.6941836833711
133,sst6,-0.14267789745454196,0.14913554873413956,991.0057213383574
3632,syf2,-0.21860146063748323,0.14918027037680295,991.3028966538557
3317,trt1,-0.14503794492951463,0.14931324182878492,992.1864919522758
161,exg2,-0.11110000860539819,0.1493381900055509,992.3522725868858
3468,utp24,-0.2231470068616351,0.1493988557784154,992.7553966475704
6498,SPNCRNA.780,0.6909516273922849,0.14941612821510858,992.8701719893965
4242,SPCC1183.02,0.13574570367463504,0.1494483424052564,993.0842352829287
800,rpl801,0.4041587317591525,0.1495558139211709,993.7983835061806
3397,sqs1,-0.17320778420196503,0.14959585598813532,994.0644630411592
1936,fps1,-0.13322917251339694,0.1497034804016381,994.7796272688853
1776,ssz1,0.21271571666628938,0.1497363204897432,994.9978496543436
247,teb1,0.24105188463660931,0.1499993025827066,996.7453656620854
5036,SPCC757.13,-0.12492074442518841,0.15007272977122,997.2332893297569
5697,SPNCRNA.1472,0.6119498159298727,0.15058851416394972,1000.6606766194459
3832,pex16,-0.17618466790094578,0.15071167390275453,1001.4790730838039
6401,SPAC521.02-antisense-1,0.29446696826992363,0.15091056716540438,1002.8007188141121
5539,SPBC660.08-antisense-1,0.497505629933727,0.15100977120104603,1003.4599296309509
6517,SPAC23C11.06c-antisense-1,0.2687844775354094,0.15115511726135852,1004.4257542017274
615,ypt3,0.23076476837530127,0.15132988067712902,1005.5870570995223
2422,mrps28,-0.25449141942835984,0.151654725168914,1007.7456487474336
1045,SPAC23D3.13c,-0.1937174921504804,0.15186427122468563,1009.138082288036
376,mcb1,-0.16185163013914505,0.15192962155483716,1009.5723352318929
1830,bmt2,-0.18576885820793884,0.15193881853743343,1009.6334491812452
5600,rud3-antisense-1,0.37267790800553613,0.15194958986801146,1009.7050246729361
5837,trs3-antisense-1,-0.25934483227720456,0.15238996464078167,1012.6313150379942
4596,pfl4,0.21052577810091128,0.152453147800847,1013.0511671366284
4745,SPCC338.03c,-0.16598482410566787,0.1527077022502402,1014.7426814528461
1096,SPAC23H4.21,-0.23340498531108844,0.15271449817636754,1014.7878403819623
5938,SPNCRNA.171,0.5971380039184534,0.15274960587546985,1015.0211310424971
4216,grt1,0.5139720869352723,0.15276015275049867,1015.0912150270636
4120,ysa1,-0.17731273701022499,0.15283813867339247,1015.6094314846929
6736,rpn10-antisense-1,0.5137563423827544,0.1528850244392144,1015.9209873985797
766,gpi17,-0.13486696195809167,0.15299680801129711,1016.6637892350693
3645,SPBC3H7.04,0.13513397765559482,0.15302042522483045,1016.8207256189983
5824,dph2-antisense-1,0.23892563127755864,0.15305339094039694,1017.0397827989376
5772,syf2-antisense-1,0.15158910621017796,0.15318943584368125,1017.9438011812618
4295,rps1802,0.20853669533123395,0.1533464832061996,1018.9873809051962
1260,prp19,-0.08840937723930922,0.1533507253773328,1019.0155701323764
1561,tif211,0.12738185096302135,0.15338584200563987,1019.2489201274769
3396,wsc1,0.5301240575331388,0.15340439750563997,1019.3722214249776
6603,SPNCRNA.877,0.7178869036311808,0.1534374628867629,1019.5919408825396
4113,cki2,-0.1027963827603283,0.1538267741885319,1022.1789144827945
1048,SPAC23D3.17,-0.404576743373342,0.15387283972669655,1022.4850199838986
2020,tif308,0.11035022169596474,0.15401184435249865,1023.4087057223535
3452,gpx1,-0.32644603573305747,0.15405393919005492,1023.688425917915
3588,srp101,-0.11151869485108222,0.15435247324332746,1025.672184701911
4000,SPBC887.17,0.2972964023969125,0.1543616730582238,1025.7333174718972
6611,SPNCRNA.884,-0.2649399967963597,0.15442837737696694,1026.1765676699454
718,ugo1,0.19978995231842486,0.15460433003157678,1027.3457730598277
838,ufd2,-0.11017574518747916,0.15463860462907555,1027.573527760207
6379,SPNCRNA.672,0.15157684120431025,0.15473939113932716,1028.243254120829
1108,mvd1,0.1420495684231464,0.15481106815051404,1028.719547860166
4096,mtm1,0.18388406521620612,0.15486729247122116,1029.0931584712646
3019,omh1,-0.17620327868089572,0.15519726389478844,1031.285818580869
5896,SPNCRNA.166,-0.4516034536347281,0.15529544314586977,1031.9382197043046
1906,epr1,-0.15043006347406945,0.15537749905092105,1032.4834811933704
440,ypa2,-0.10791000064080719,0.1553946792068176,1032.5976433293029
1403,mis4,-0.19518403500063272,0.1554016818561847,1032.6441759343472
474,pex6,-0.0918579713253275,0.1554846736771368,1033.1956565845742
2968,tif307,0.18828177744097832,0.1555308217997557,1033.5023108593766
4739,rpc37,0.1827149727257722,0.15553157678275042,1033.5073277213767
4488,ubp1,0.07888090171755018,0.15554275092172812,1033.5815798748833
6495,SPNCRNA.778,0.5045085610990148,0.15570218587766113,1034.6410251570583
5974,ter1,-0.2648869005986242,0.15596238125734183,1036.3700234550365
5517,SPNCRNA.1308,0.5975386556475314,0.15617562463069917,1037.787025670996
5661,lin1-antisense-1,0.45082194444174517,0.15653727232260023,1040.1901745836785
5114,raf2,-0.16808524184334456,0.15667189989114264,1041.084774776643
2904,SPBC17A3.06,-0.13059380842905416,0.1569494428128876,1042.9290474916381
1226,SPAC27D7.09c,0.5023619063797922,0.15699926191901287,1043.2600954518405
4521,met1,-0.24662025258791115,0.15712710477810948,1044.1096112505375
391,qtr1,0.11107192850734085,0.15715568538801808,1044.2995294033801
6360,SPNCRNA.655,0.28471165981910235,0.15731898239621428,1045.384638022844
3963,mbf1,-0.22791211999009786,0.15734839022467845,1045.5800530429883
6525,ypt3-antisense-1,-0.5652002165062487,0.15769067599708547,1047.854542000633
1614,lcb4,-0.1687335001400871,0.15773462272149058,1048.146567984305
767,SPAC1F12.10c,0.39416652381718253,0.15787503373990752,1049.0795992016856
596,SPAC186.03,1.0893725589347278,0.15800569233466838,1049.9478255638714
3898,SPBC713.13,0.33201818107049685,0.15818402599332906,1051.1328527256717
1158,SPAC25G10.01,0.258471900159682,0.15830031054837038,1051.9055635939212
3700,meu6,0.34140464610691046,0.15833468078281815,1052.1339538018267
1390,aps3,-0.12441275807408829,0.1584022023111681,1052.582634357712
5980,prl22,-0.48569754046332186,0.15846565843711638,1053.0043003146384
3546,ups2,0.28050831875658144,0.1586226319163967,1054.047389084456
3525,def1,0.19299759864427807,0.15871676143702698,1054.6728797490443
220,mpd1,-0.15363311266494709,0.15893774931630353,1056.141344206837
5552,SPNCRNA.134,0.8674880842953011,0.15908825799062173,1057.1414743476814
2828,tif452,-0.1431219177934975,0.1592553535496194,1058.2518243372208
2331,SPAPJ695.01c,-2.2440140587152917,0.15930214573150547,1058.5627583858538
113,ync13,-0.08291588254114915,0.1594652045543463,1059.646284263631
2867,alg12,-0.11644668561211206,0.15949682550254587,1059.8564054644173
5833,SPNCRNA.160,0.7323905610891868,0.15956864298922055,1060.3336326633705
6391,SPAC4G8.09-antisense-1,-0.2991238959253993,0.15958228380108958,1060.4242758582402
5273,SPNCRNA.1088,0.4480091494792087,0.15973622206908128,1061.4471956490452
470,SPAC17A2.11,0.9436534716073426,0.15992519493905616,1062.702920370028
4249,pmp31,0.17221492906261868,0.16025699745286193,1064.9077480742676
4297,rpa12,0.17313930042562717,0.1602748499226821,1065.0263777362225
4681,dsc5,-0.1271016421639236,0.1602833353588275,1065.0827634594086
2935,rpl1102,0.35093815983803645,0.1603798617046406,1065.724181027337
1091,vam6,-0.2180644189368844,0.16043619410951696,1066.09850985774
3371,cox7,-0.2741773502055909,0.16049358876580738,1066.47989734879
4361,fil1,0.4643979364480506,0.16050126880877041,1066.5309312342795
6726,SPNCRNA.99,-0.5387286608622631,0.16053081349063777,1066.727255645288
2604,med7,-0.18301508806158587,0.1605368835208045,1066.7675909957459
722,SPAC1B2.06,-0.2537205072786459,0.1606948171091446,1067.817059690266
65,cts1,0.17018188968023376,0.16077035609847073,1068.319016274338
5595,SPNCRNA.1379,0.23951918351938853,0.1608265596637321,1068.6924889655
2510,scj1,0.15435195158609555,0.160839451136613,1068.7781528027933
5139,tdp1,-0.13965931249865138,0.1609900696816485,1069.7790130345543
5064,ent3,0.2756551858395836,0.16100242015847904,1069.8610819530932
5891,rpa43-antisense-1,-0.2373828482911021,0.16117515869831128,1071.0089295502785
860,mss1,-0.08952175084956529,0.16119139430725846,1071.1168151717325
5797,SPNCRNA.1567,0.1717389395201234,0.1613181340873143,1071.9590010102036
6139,SPNCRNA.401,0.49705483386168525,0.16133626329786893,1072.0794696143391
1665,sdo1,-0.19577829745576864,0.16157359706325233,1073.6565524853117
998,ice2,-0.1346711323326794,0.1616494392124917,1074.1605235670074
922,rlp24,0.22176647314999143,0.16179700988052972,1075.14113065612
1742,tif52,0.13926826296731953,0.16182167523861288,1075.3050319605825
6114,SPNCRNA.376,1.533342744660205,0.16199864458752278,1076.4809932840888
307,rad50,-0.12140573992068582,0.16261122033681302,1080.5515591381225
6329,rps2601-antisense-1,-0.249297965377051,0.16281799463174848,1081.9255743279687
2610,mrp15,-0.166161689992011,0.1628586420288489,1082.1956762817008
3693,nat1,-0.1744658114881557,0.16286348272034734,1082.2278426767082
2161,leu2,-0.2172416269402009,0.16287907707108873,1082.3314671373846
5822,gar1-antisense-1,-1.0907989867630132,0.16296076122240144,1082.8742583228575
1813,gmh2,-0.14736040829693745,0.1631977723852918,1084.4491975002638
1319,cbm1,-0.3784333228123227,0.16368418211226973,1087.6813901360324
1200,SPAC26F1.08c,-0.1039115314426316,0.16397873711657876,1089.6387081396658
492,nuc2,-0.10216011350551628,0.16405105854186405,1090.1192840106867
598,gdt1,-0.25870233547904253,0.1641121632859944,1090.5253250354328
2460,osh41,0.08405407047101504,0.16456454310934662,1093.5313889616084
4997,msf1,-0.16731991819815362,0.16475361954871628,1094.7878019012196
4704,mdh1,0.3355494833172499,0.16489081764372976,1095.6994832425842
2403,cym1,-0.12048500556809147,0.16520134519879712,1097.7629388460068
5729,SPNCRNA.1502,-2.104784627574083,0.16527636701326542,1098.2614588031488
4233,gnr1,-0.3828390165670944,0.1652892689185447,1098.3471919637295
6640,SPNCRNA.910,-0.42004243156133714,0.1653328248946417,1098.6366214248942
6059,SPNCRNA.307,1.032171760523679,0.1653994917916967,1099.0796229558246
1905,pqr1,-0.11362404695446945,0.16542625857014553,1099.257488198617
3385,csi1,0.13837595029544209,0.16542869304260568,1099.2736652681149
4718,SPCC320.06,-0.15916461093510242,0.165442996769141,1099.368713530942
6470,SPAC824.04-antisense-1,-0.2531506662150731,0.16547643637200168,1099.5909196919513
1270,prw1,-0.08783430699858526,0.16563443848451734,1100.6408437296177
4586,lsm8,-0.1395978259472253,0.16578247881328514,1101.6245717142797
4605,SPCC18B5.02c,0.4947740265512052,0.16641835274748545,1105.8499540070409
4459,get4,0.1613457854048985,0.16655123807407735,1106.732977002244
6154,SPNCRNA.421,1.0445728384194444,0.1667207154520419,1107.8591541788185
832,fml2,-0.08077036746551775,0.16692208984972035,1109.1972870513916
3050,apc10,-0.23370278341245873,0.16715371481748334,1110.7364349621769
5905,mug147-antisense-1,0.16161060564092394,0.16747095479915589,1112.8444946403908
2865,ipa1,-0.15954560215277783,0.1676582487627544,1114.089063028503
2362,rpl2501,0.14971020393716442,0.16769360356994215,1114.3239957222656
2391,lsb1,0.35363873555476016,0.16777463336633042,1114.8624387192656
1881,SPAC683.03,1.0539689983501777,0.16784168181675516,1115.307975672338
5587,SPBC354.08c-antisense-1,0.3651160590009185,0.1682048998196175,1117.7215593013584
2181,SPAC9G1.08c,-0.1576178002750494,0.16883336923194714,1121.8977385462888
3264,flx1,-0.25588507664432547,0.16898938158282523,1122.9344406178736
491,SPAC17A5.19,-0.29297661163124455,0.16920361287192354,1124.3580075339319
3032,rps401,0.17824205508224022,0.16927260878270858,1124.8164853610986
3268,tom40,0.21560481730944686,0.169314087004587,1125.0921081454806
2386,SPBC115.03,0.17081310441596645,0.16933716915078842,1125.2454890069891
1051,ste7,0.3152100614211858,0.16949157891450378,1126.2715418868777
604,SPAC18B11.03c,-0.12946257927553478,0.16968421132487388,1127.551584253787
2862,trs8502,-0.1326063119839319,0.1701169814943538,1130.427342029981
4485,tim23,0.1766783207194845,0.17038196399410058,1132.1881507407984
4862,SPCC569.07,0.11780032623601396,0.17040547951826704,1132.3444113988844
6136,SPNCRNA.399,0.5288296837400053,0.1708270099471876,1135.1454810990617
2267,SPAPB18E9.05c,-0.4044419097720207,0.17084340519502686,1135.2544275209534
2165,ypt2,-0.15213719304079465,0.17095234418498126,1135.9783271092006
557,mdm10,-0.16237301668646562,0.17110156949201547,1136.9699292744428
1854,SPAC644.09,-0.19686410725351128,0.1713903337681285,1138.888767889214
686,cut20,-0.13048447625237,0.17143239875983873,1139.1682897591284
4810,phf1,0.18231759832026018,0.17146282835030632,1139.3704943877856
2994,pmt1,0.09728240437035926,0.17149917394563655,1139.6120108687549
5211,wsp1-antisense-1,0.2906464823433901,0.17174089620881983,1141.2182553076077
5934,SPBP4G3.03-antisense-1,0.37166926055692917,0.1718693293662117,1142.0716936384767
21,asa1,0.09631749116934588,0.17216202280478685,1144.0166415378085
6149,SPNCRNA.414,-2.7138029254819522,0.1722821354954054,1144.8147903669687
2009,ost4,-0.23924569871433024,0.17234200423255694,1145.212618125341
63,sir1,-0.20455847556815027,0.17246199445320298,1146.0099531415337
6223,SPNCRNA.504,-0.35345500762434356,0.17263198835155072,1147.1395625960545
4647,osh6,0.2052864411640766,0.17271500816786348,1147.6912292754528
3875,mss116,0.18084756208884528,0.17272575685827732,1147.7626543232527
3924,ste13,-0.12054449112920246,0.1730211301100341,1149.7254095811766
6556,SPNCRNA.833,0.16527196799127042,0.17333365121485197,1151.8021123226913
4660,yta4,0.14307954367627296,0.17335597885401943,1151.950479484959
4054,mrpl10,0.11933138565529229,0.17344134290743002,1152.5177236198724
950,plc1,-0.11555125011349493,0.1734689416935918,1152.7011175539176
4907,str2,-0.1337962673679411,0.173505777840526,1152.9458937502952
5103,SPCC965.10,-0.1420293922316192,0.17380971619470875,1154.9655641138397
4332,gst4,0.15107005137716947,0.17391528919963253,1155.667096731558
2226,SPAP32A8.02,-0.16470234530445485,0.1739188474640241,1155.6907413984402
3863,SPBC660.17c,-0.1330726665557576,0.17397778558609822,1156.0823852196227
4214,SPBPB8B6.02c,0.7279701265107467,0.1740593413763437,1156.624323445804
5547,SPBC800.12c-antisense-1,-0.325179013436615,0.17407444175047135,1156.7246654318822
675,cid1,-0.13481843983624528,0.17414236107987385,1157.1759893757617
760,SPAC1F12.03c,-0.28358755515476575,0.17424499549934785,1157.8579950931664
1132,SPAC24H6.11c,0.2272780204735344,0.1743053463450477,1158.259026462842
3694,nup107,-0.1349036777443297,0.17434166684570881,1158.500376189735
1162,his1,0.15651973134885921,0.17454719337344943,1159.8660999665715
1955,tpz1,-0.09718884233257255,0.17454775068674377,1159.8698033134124
3771,fit1,-0.15393557849160078,0.17471197607901198,1160.9610810450347
725,wis2,-0.3236362285157167,0.174816894218051,1161.6582620789488
105,hsp3104,-0.2467269081913736,0.17497816678304606,1162.7299182733411
447,SPAC1782.12c,0.24521174183664662,0.17503193153665278,1163.0871850610577
3526,SPBC354.11c,-0.737760347201818,0.17507102347203388,1163.3469509716651
2617,arf6,0.16288146519996846,0.17568045317266634,1167.396611332368
2707,eso1,-0.12261030180732008,0.1757196547996221,1167.6571061434888
1558,frs2,-0.10074295277331673,0.17572257419676962,1167.6765055375342
2243,mtg2,0.13033259312593196,0.1758565529383633,1168.5667942754242
3220,tim22,0.1292619195250478,0.1759757636490809,1169.3589494481425
2921,spp2,0.09573051784816851,0.17600741227331204,1169.5692545561585
2329,SPAPJ691.02,-0.5315019239602533,0.17601939906392108,1169.6489067797556
732,hrd302,-0.26760284122762334,0.17614648521129878,1170.4933942290804
4671,tpi1,0.3296561734977469,0.1763406429616793,1171.783572480359
4104,ell1,0.14560304262189436,0.17673519353515435,1174.4053610411006
1858,SPAC644.13c,-0.1253437588487404,0.17678871431255944,1174.7610066069574
6629,SPNCRNA.900,0.44787111398049245,0.1771012140863452,1176.8375676037638
1418,rps1101,0.3107237646607082,0.17731247654570306,1178.2414066461968
5693,SPBC28E12.02-antisense-1,-0.1569426181178359,0.17742389912895332,1178.9818097118948
2055,SPAC869.04,0.783845126810257,0.17747119266982214,1179.2960752909682
1253,SPAC27F1.10,0.647161453882591,0.17770642937135425,1180.859223172649
4747,mms2,-0.18926344717894697,0.1780370117323969,1183.0559429617774
6502,SPNCRNA.784,0.43733021307910186,0.17808151724137264,1183.3516820689213
30,SPAC1039.02,-0.3866389676592504,0.17825658868403324,1184.515031805401
5467,SPNCRNA.1263,-0.19035464318275483,0.17850702956989223,1186.1792114919338
427,SPAC16E8.17c,0.2794833441125506,0.17871227424127445,1187.5430623332686
4368,adh1,0.4478738884947209,0.1787457368844146,1187.765421596935
3522,osh42,0.127851682667913,0.1787982988331924,1188.1146957465635
2790,wdr7,-0.128140191149737,0.17914870008644979,1190.443112074459
1144,rcf1,-0.12366023006150653,0.17920556976998994,1190.821011121583
1078,osh3,0.16431484919594636,0.179374002200152,1191.9402446200102
3695,eca39,0.2910637614230734,0.1795285495949193,1192.9672120582386
331,ain1,-0.0898115707586624,0.17954618814691334,1193.084420236239
1303,SPAC2C4.09,-0.18606410613714652,0.17957588724165402,1193.281770720791
5489,alr1-antisense-1,0.7864567408811237,0.17961951683652805,1193.571689378729
2622,mrs6,-0.1753132921085786,0.17967153433731875,1193.9173456714832
6499,SPNCRNA.781,0.5617334947791677,0.1800537857769635,1196.4574064879223
3208,mmb1,0.14986925057932585,0.18030242050517595,1198.109584256894
6466,SPNCRNA.751,-0.2299430726876457,0.18030284518878667,1198.1124062794875
3777,SPBC557.05,-0.4022733073588389,0.18031524937846685,1198.1948321199122
3312,gcn20,-0.07310312614552189,0.18052217763608924,1199.569870391813
2699,ppr7,-0.16951844943077,0.1806495874200993,1200.4165084065598
5667,SPNCRNA.1444,-0.35844101275174833,0.1808253279905446,1201.584304497169
6618,set13-antisense-1,0.28700835640539507,0.1808624847359429,1201.8312110703407
6009,SPNCRNA.255,-0.6987990123946426,0.1810348225026592,1202.9763955301705
4217,SPBPB8B6.05c,-0.2298514615966129,0.18124748529424903,1204.3895397802848
38,mmf2,0.4177712097014808,0.1816012080609876,1206.7400275652626
723,SPAC1B3.01c,-0.1603011382122063,0.18162205758809183,1206.8785726728702
5371,nte1-antisense-1,-0.1702457147837483,0.181650786908008,1207.0694790037132
4667,emp24,-0.16242767467490946,0.18167686328225835,1207.2427565106068
3273,cbp7,-0.12334143195359638,0.1817133238258397,1207.4850368227048
4990,sac32,0.061432929046605,0.18180504815286808,1208.0945449758083
4451,cox19,-0.18071562607585212,0.1818599550943651,1208.459401602056
3778,pof12,-0.16426821944607942,0.18201339750168438,1209.4790263986927
525,ysh1,-0.14301799568237955,0.1822373610307644,1210.9672640494296
2547,vrp1,0.3025809194915623,0.1823655744091132,1211.8192419485572
3751,bag102,-0.2102624584873552,0.18255114119512894,1213.052333241632
4240,cwf23,-0.12923625461206684,0.18283980774459285,1214.9705224628194
1435,SPAC31G5.21,0.27256793766186,0.18290627956096214,1215.4122276825935
5873,hip1-antisense-1,0.4313408450578493,0.18299714340721746,1216.01601794096
199,mcp7,-0.3554311359764645,0.18325781691113624,1217.7481933745003
729,vps28,-0.22404550778580548,0.18327610924482463,1217.8697459318596
6061,SPNCRNA.310,-2.1944624662801044,0.18351328556367885,1219.4457825706459
915,rer1,-0.1975602569549044,0.18368692660235367,1220.5996272726402
6292,prl58,-0.2886153104692946,0.18369095827934623,1220.6264177662556
6137,prl40,-1.0351710033676722,0.18385667149765103,1221.7275821018911
3377,apl1,-0.13437387457086025,0.18396553146321507,1222.450956573064
3697,apq12,-0.22398407539635157,0.184013410711402,1222.7691141772664
3194,sec28,0.11821479290351782,0.1840279027412535,1222.8654137156295
5004,mrps8,0.19130425242414012,0.18406545578756014,1223.1149537083372
1420,rpe1,0.14317693732873568,0.18437232300241246,1225.1540863510309
581,hhf1,-0.2833151680119914,0.18450210082697263,1226.0164599952332
2474,spf38,-0.1929791554459978,0.18450949617776014,1226.0656021012162
4903,mgl1,0.11920801794820056,0.18453921634675394,1226.26309262418
4130,cut14,-0.057737621692405275,0.1845784904917822,1226.5240693178928
3655,mug176,-0.18985847722691668,0.18459669159925857,1226.6450156770732
6359,SPAC24H6.02c-antisense-1,0.6159784356195762,0.18465105827908113,1227.006282264494
4666,pac4,-0.23404671086217557,0.18468624062097336,1227.240068926368
1277,snz1,0.31401233401277373,0.18477452101773542,1227.826692162852
3621,fab1,-0.1662387537786042,0.18479318070101158,1227.9506857582219
3713,ptk1,0.1475788359363809,0.18488355598172235,1228.551229498545
5014,gcs2,-0.10498869673954178,0.18495006594497668,1228.99318820437
1740,SPAC56E4.07,0.12462071122787369,0.18502651834029235,1229.5012143712427
2437,rpl502,0.22750845587781365,0.1850653746582473,1229.7594146040533
4318,SPCC126.08c,-0.09904030406510168,0.18509744943330733,1229.9725514843271
1156,loz1,0.28422347305792506,0.18511303680017038,1230.0761295371321
6501,SPNCRNA.783,0.3986946337542483,0.18520373174303045,1230.6787974324372
6388,SPNCRNA.680,-0.27670923306458717,0.18523053144812307,1230.8568814727778
2133,omh6,-0.12258616131581418,0.18526849391338152,1231.10914205442
1966,SPAC6G10.10c,0.21438314270035738,0.18530476410431518,1231.3501574731742
3869,rpl2701,0.28233943906735615,0.18543665170306625,1232.2265505668752
