,gene,log2 fold change,p-value,p-value adj
4259,gcn3,-0.15450258560761357,0.1262912588357008,839.2054149632319
5786,lid2-antisense-1,0.5877799936877907,0.12644422628317606,840.221883651705
4131,SPBP4H10.07,-0.16619976609634918,0.1265147451974075,840.6904818367727
4285,hif2,-0.11424048512972829,0.12657454056940873,841.087822083721
6633,dmc1-antisense-1,-0.19531135890241402,0.1266907403474546,841.8599696088357
6416,SPNCRNA.706,0.1974134624484299,0.12680250138804797,842.6026217235787
1574,ste24,-0.17900189211471515,0.12702707927001883,844.0949417492751
1899,mrc1,-0.13525262981989783,0.12706717945102636,844.3614074520701
1945,ost2,-0.2340075217523972,0.1270867118075145,844.4911999609338
4458,SPCC1672.11c,-0.21682653148799247,0.12709356958379744,844.536769884334
4739,rpc37,0.2154678320330122,0.12712238926072245,844.7282766375007
3304,ccc2,-0.25356329594665905,0.12717857061675616,845.1016017483447
5966,SPNCRNA.204,-0.4594942960137731,0.12717964298644216,845.1087276449082
6489,ctr1-antisense-1,-0.2727876187835032,0.12719672800529855,845.2222575952088
2964,mti3,-0.27109455933667426,0.12722950646557266,845.4400704637303
5511,eno102-antisense-1,-0.2588514771211169,0.1272857101601941,845.8135440144898
3845,SPBC651.07,-0.11876473233526304,0.12749076957472155,847.1761638240247
4609,dom34,0.17532315875415552,0.1280795354192965,851.0885128612254
4913,SPCC613.02,-0.19847639450100432,0.12809445072364467,851.1876250586189
613,SPAC18G6.01c,-0.17968855424725477,0.12810430509899187,851.253107382801
1730,SPAC513.07,0.3492798111219302,0.12856734668804112,854.3300187420333
5129,puf6,0.17783112705409782,0.12868002776593002,855.078784504605
4980,cid12,-0.2053262447618629,0.12874596432107194,855.5169329135231
1214,SPAC26H5.09c,-0.6351175713512474,0.12875550226725127,855.5803125658847
3135,sap62,0.13497783139263053,0.12877274435743105,855.6948862551293
5405,SPNCRNA.1207,-0.5078069512914549,0.12902822956735369,857.3925854750653
5802,SPNCRNA.1572,0.255258683253419,0.1292326538380673,858.7509847539573
5833,SPNCRNA.160,0.831514694276952,0.12941528209952055,859.964549551314
5970,prl21,-0.5799244021037158,0.12942448970613774,860.0257340972853
5561,SPNCRNA.1348,0.9750078492452862,0.1296381361155636,861.4454144879202
3184,SPBC23G7.13c,-0.6163304829014062,0.12972492036671193,862.0220958368008
6469,bst1-antisense-1,1.0859364503584166,0.12988934255973128,863.1146813094143
3544,cog2,-0.23003378200770125,0.12995777768642602,863.5694327263009
3525,def1,0.2274347321426739,0.13000029992590587,863.8519930076445
6042,SPNCRNA.289,0.8700378424743502,0.1301432282682163,864.8017518422973
3219,vac14,0.17490690972788364,0.13017140985775658,864.9890185047924
3679,ade7,0.29256786954193514,0.13042204808698754,866.6545095380322
569,fmt1,-0.24262397335988042,0.1309437112549452,870.1209612891108
3124,SPBC21B10.09,-0.21526138886023904,0.13095137846804059,870.1719099201297
126,rpl22,-0.19866635812576416,0.131184361678703,871.7200833549815
1286,SPAC29B12.14c,0.1654549332164131,0.13122618645237136,871.9980089760077
6579,SPNCRNA.855,-0.5706037063091282,0.13122909124257723,872.0173113069256
6564,SPAC823.17-antisense-1,-0.3443321318578726,0.13137586624690487,872.9926312106828
3092,gfh1,-0.16775084402849152,0.13137899154012803,873.0133987841507
1869,rpl13,0.5181125657806079,0.1314145657762838,873.2497895834058
5938,SPNCRNA.171,0.6714664029047478,0.13148312614629812,873.705373242151
5307,SPNCRNA.1119,-0.3097857426350154,0.13151734010156868,873.9327249749239
1275,set2,0.1340949679832749,0.13170199493949405,875.159756372938
