,Sample,Lifespan,0.0025percent_MMS,0.0075percent_MMS,0.6M_KCl,0.6M_KCl_200mM_MgCl2,1.5mM_TBH,100ng.ml_Rapamycin,10mM_caffeine,10mM_caffeine_100ng.ml_Rapamycin,10mM_caffeine_5mM_LiCl,10mM_HU,10mM_HU_0.0025percent_MMS,10mM_HU_0.0075percent_MMS,10mM_HU_5mM_LiCl,10percent_EtOH,10ug.ml_calcofluor_10mM_HU,10ug.ml_calcofluor_150_NaCl,10ug.ml_calcofluor_200mM_MgCl2,10x_Antimycin,10x_Antimycin_5.7mM_Arginine,150mM_NaCl,150mM_NaCl_0.0025percent_MMS,150mM_NaCl_0.0075percent_MMS,150mM_NaCl_200mM_MgCl2,1mM_TBH,1x_Antimycin,200mM_MgCl2,20mM_Arginine,20mM_Aspartate,20mM_Aspartate_20mM_Lysine,20mM_Aspartate_20mM_Serine,20mM_Glycine,20mM_Glycine_20mM_Isoleucine,20mM_Isoleucine,20mM_Lysine,20mM_Proline,20mM_Proline_20mM_Lysine,20mM_Serine,20mM_Serine_20mM_Arginine,2mM_H2O2,2percent_EtOH,2percent_Fructose,2percent_Galactose,2percent_Galactose_2percent_Glycerol,2percent_Glycerol,2percent_Glycerol_0.0075percent_MMS,2percent_Glycerol_2.5g.l_NaAc,2percent_Glycerol_2.5g.l_NaAc_20mM_Arginine,2percent_Maltose,2percent_Maltose_100ng.ml_Rapamycin,2percent_Maltose_150mM_NaCl,2percent_Maltose_2percent_Sucrose,2percent_Sucrose,2percent_Sucrose_100ng.ml_Rapamycin,2ug.ml_calcofluor,2ug.ml_calcofluor_150mM_NaCl,2ug.ml_calcofluor_200mM_MgCl2,2ug.ml_calcofluor_5mM_LiCl,3mM_H2O2,5mM_LiCl,5mM_LiCl_150mM_NaCl,5mM_LiCl_200mM_MgCl2,antimycin,EMM,EMM_Low_Agar,EMM_M,H2O2,JB1197_2days_exhausted,JB1197_7days_exhausted,JB22_2days_exhausted,JB22_7days_exhausted,JB762_2days_exhausted,JB762_7days_exhausted,JB889_7days_exhausted,NaN3,oligomycin,Sc_2days_exhausted,YES,ratio
10,JB758,14.7817127765579,0.0951977328690453,1.312928594249,0.303254363659429,0.703581380095794,1.49899363757477,0.0649710605405804,0.313090369741207,0.359906404959666,0.24202727688937,-0.101272384658416,0.818120767767991,-0.138542983417585,0.804668626412551,0.0837488124778216,0.776013378499149,0.0658420895916678,0.391391076182729,0.140504234449187,0.292779660734377,-0.0126828612425936,0.149731381529048,1.37333438401949,0.310529224268426,0.695223655103564,0.243290864295982,0.296053182052954,-0.171317017794566,0.17288816244763,0.110261862432951,0.260241118791629,0.158008218361769,-0.0358031340004922,-0.53408449717437,0.0135624186106423,-1.03907131554007,-0.525825166923028,0.267645566124045,0.239682568951905,0.261580695984585,-0.262343961445834,-0.0379476320474347,-0.248441171207905,-0.924239705651989,-0.163576450831948,0.770295906125903,-0.328342251777392,-1.07004699313778,-0.267041188389232,-0.521852209211753,-0.118110413986474,0.36830918914576,0.251035737461544,0.114548058548626,-0.165298744278452,-0.0707072128465317,0.28763354433924,-0.150199940505047,0.0977031880717345,-0.0798455035626193,0.413727801968874,0.331017737335392,0.217023320209486,0.0790744548137221,0.217989062465138,0.103923028085875,-0.0920569558004316,-0.163602428473403,-0.360211659884197,-0.282391366616575,-0.515428952778725,-0.124248526444414,-0.428396593905693,-0.259084561937121,-0.0500415226966004,-0.0606642273630673,-0.281511408939285,-0.103472426222756,0.0513202308948516
11,JB837,2.00622105868673,-0.0320198904152107,1.72585628781243,-0.233752456318033,-0.796866591782993,3.00451939517049,-0.063453348117653,0.510542439260558,0.917832870721801,-0.500384610266112,0.519176549892189,1.28120632119524,0.582556587176295,-0.619781117583947,1.8864235875017,0.540903418103106,-2.53414139790585,-0.390272783144418,0.169192030225148,0.311899367367658,-2.47941530483725,-1.44128394701584,0.320890919646954,-3.08454288545516,0.541440615958528,0.391001839703742,-0.0614937762858622,-0.391796244171796,0.228638507581686,0.0195617352282189,-0.0795423157490617,0.0120463637487007,-0.482111099709204,-0.514180787927067,-0.0748946498539319,-0.564277201296195,-0.823013004410595,-0.164216357194444,0.0863440383370675,0.276256133279575,-0.134836131003542,-0.16200451076607,-0.309820398202259,-2.04580404733253,-0.670610943582409,0.742330616519568,-1.43359865735629,-0.741413327330676,-0.294995362395623,-0.603534560446893,-1.74701861262741,0.157057319313339,0.0448978280410732,-0.0838123746335133,-0.334044449444692,-2.233964237747,0.0058886796091022,-2.21356238189958,0.030273196413516,-2.06474292403815,-3.51022726813347,-1.34217763593889,0.054621284546386,0.0255120454340622,0.107497237308876,0.104060482137204,-0.18013459704318,-0.0580661887286909,-0.331775362225477,-0.293839540913936,-0.379295396609435,0.0066193467993354,-0.0521226603048482,-0.0683448691848959,-0.340074877930809,-0.14950253637333,-0.253923671054117,-0.216024730416959,0.0634880717431821
12,JB838,3.47226071519548,-0.324551762540261,0.758126562332573,0.354050121162991,0.237273938791213,1.43103687979923,-0.241446519058806,-0.213431450395938,-0.216377342468304,-1.33800599197189,-0.228846832163926,-0.642895655421825,-1.57926242038749,-0.795531984763382,-0.681937083054512,-0.0670142732646287,-1.26519500304167,-6.57667777687439,-0.162917249026852,0.0222353769628575,-0.713260992343072,-0.692359536298708,0.141956659239976,-0.567972638842809,0.325518124001247,-0.125489102805427,-1.59046431269457,-1.17999242099237,0.0795404334896331,-1.85467041361568,-0.889601872712956,-1.29738313899304,-0.543754165030708,-0.316210411189033,-1.21932852235109,-0.708135442993304,-1.79116508150864,-0.531067773178898,-0.990946451530159,0.0400661030461836,-0.845039484748646,-0.573358301586325,-1.46317507910502,-3.39958845645618,-1.39376525906517,-1.01939036836591,-1.67738957841335,-1.97280611785275,-1.51535921465348,-0.824160483375979,-0.619520721923311,-0.122192729893662,-0.125236158920829,-0.243350782448694,-0.429218027562026,-0.584744460955157,-1.49879457194488,-1.94377825487768,-0.262501680817891,-1.48541024427339,-1.38289010584574,-1.15215237460913,-0.319595121523138,-0.291805799849882,-0.130244297557591,-0.148756570540433,-0.231052255721635,-0.544085630831064,-1.38363148201701,-0.69211901580099,-1.2452117301249,-0.430321932426828,-0.969891602437008,-0.774813832318371,-0.644079475719322,-0.353444377104642,-1.70121870256842,-0.456845378294678,0.1242862014356066
13,JB840,12.1597554115035,0.139465910316674,0.917435833940501,0.0314752706786922,0.236955244398363,-0.164260627417013,-0.119005808791117,0.272732888072134,0.17302116043521,0.124856830959711,-0.636474250640585,-0.207357656953777,-0.37246495284967,-0.0566284976458107,-0.866178104100263,0.159449640516225,-0.316527899455645,-0.48865827993836,0.0150757542142864,0.308882663142387,-0.402898325968377,-0.149183273107141,0.561899379737696,-0.212056849772129,0.107413112959679,-0.0223100461690474,0.01577951515786,-0.125190278667518,-0.16443669093187,-0.202212510092607,-0.425861378544627,-0.645642866670435,-0.648515722662788,-0.388704591062323,-0.279746774401336,-0.851751093765784,-0.709973368000002,0.0819228774001439,-0.0266560927254126,0.0396327211568419,0.0609646333458314,-0.34101685659133,-0.823326718807097,-2.04057838997123,-0.967719175405051,-0.690656426517856,-1.15624353855336,-0.910529788172293,-0.195253442561855,-0.328430673698406,-0.285831710454641,0.34196735612206,0.149320259895318,0.106247233960624,-0.173643816655726,-0.507577607636499,-0.13011701835677,-0.586876490515007,-0.0297649738533048,-0.664140103145424,-0.735942108995481,-0.0537839886164539,0.0663623766874931,-0.0530669139949198,0.0547722727262284,0.103447223054226,-0.0640065239363777,0.369163868172353,0.205236502065962,0.327859066936487,0.255635888135121,0.408695093664926,0.266429977217113,0.295500463621068,-0.368849373272587,-0.126916089372134,0.206661006371947,-0.152983775835665,0.0977464800352612
14,JB841,2.62679344644948,-0.0805849911038012,0.938960817136526,-0.0075097065125302,0.152437818161417,-0.726360240380238,-0.521586021840153,-0.52676718311641,-0.64698329535149,-3.31644414747749,0.161619725496326,-0.0262454596500023,-0.75756581100762,0.0641787886222501,0.0889578036215002,0.680389231481916,-1.44861353500788,-0.692193289857929,-0.0311815102901212,0.157508153607845,-1.17118821175819,-1.03996208929553,0.239759263440854,-1.165588919345,-0.0010154251382464,-0.0504462828145445,-0.0878535211851384,-0.870671202481454,0.115814331229032,-0.525896633784281,-0.90525120060883,-1.10274914374989,-1.15841620585342,-0.619091615390102,-0.409489604844716,-0.565976154506357,-1.18259561863083,-0.510319941179068,-0.876581128144364,-0.480309039161255,-0.410757724653217,-0.153626825203586,-1.09598063071013,-2.32731262108582,-0.721701256390563,-0.516960166510627,-1.26267516891302,-1.60790706259457,-0.42814939630236,-0.709984764260003,-0.65057320882281,-0.199919585007652,-0.349651558209531,-0.781495945071878,-0.460979722634407,-1.1868939027716,0.0607135256426188,-2.15333356907965,-0.382981987993578,-2.08276976779468,-2.38359709677688,-0.199072751160891,0.0506126171681857,-0.482033567082105,-0.0154370935002953,-0.176759143887739,-0.239161307294548,0.0297067039268128,-0.257249553657142,-0.174835707090982,-0.739738766110622,-0.0161961408434792,0.0496247852535115,-0.0755860802985692,-0.264430011090158,-0.127826244279716,-0.768384220886792,-0.345654465769836,0.0901625204722015
15,JB842,4.69716935677439,-0.27526351617726,0.88199266935295,-0.131101209717396,-0.314330647955388,-2.04876794283843,-0.753989540932249,-0.593625184764187,-1.03202573366768,-2.24889738191185,-0.119765362350102,0.472658144760452,-1.61506504434538,0.352689892601298,-0.596314309188536,0.56309765887783,-1.31620095075234,-3.02047265873324,-0.0974366910171684,-0.0947784958119348,-1.02800834899805,-1.07412536234082,-0.162773885623744,-1.30807751050677,-0.306586145082734,-0.206343704633717,-0.265062849130399,-1.54050785671447,-0.91804796514087,-0.995765789280933,-1.4596458686507,-1.49798382862604,-1.7754660012881,-0.852250101359126,-1.13521583614853,-1.15271608260302,-0.367269839461267,-0.636545800787135,-3.1421134941556,-0.981124089202941,-0.104339695711215,-0.665881924372792,-1.54908028094619,-3.21868661413306,-1.61657561853872,-0.926432059588522,-1.75263459627818,-2.11631552046774,-0.813156196230933,-1.16105613116572,-1.15304049842567,-0.28413340160974,-0.550691088869029,-0.827119067548585,-0.603171464172428,-1.22013265123037,-0.216562701067866,-1.56253803153502,-0.612234910086946,-1.45946923674977,-1.83650767427942,-0.497215651560005,-0.135265995563753,-0.762413992029003,-0.346778309409819,-0.372433477173406,-0.372790668297603,-0.0214829473450946,-0.30386892159295,-0.122141283844657,-0.710797512787746,-0.0071960695029175,0.0457406632614559,-0.0532309759009634,-0.549065383287745,-0.318792568684554,-0.499128518188852,-0.4697808859335,0.12662404855714
16,JB845,17.265918776362,0.0565335749342435,1.33315414794903,-0.113967202008435,0.121315178259517,1.21957457409274,-0.0380678937951606,-0.120541853630635,-0.700278172382155,-0.385924356353006,0.269987297335661,0.0861711077097104,-0.537701045720378,0.0342200349404095,-0.0064013941147362,0.607393311802304,-0.408958199352672,-1.71687731126608,-0.0493266009660475,0.0918217671538744,-0.448434320751418,-0.147905508868392,0.704072821516585,-0.285922953369262,0.316817330856167,-0.0483177811956986,0.0482874835277265,-0.438928197921166,0.0539748765345722,-0.347718013343285,-0.241984668269269,-0.686753907487177,-0.724556509269747,-0.408201235346682,-0.867057609709361,-0.73411228134797,-0.797359996190804,-0.0677734806114662,-1.52034670640351,0.290129601429415,-0.357786312616153,-0.221354441850789,-0.833248269877467,-2.22344008412725,-0.737724899782208,-0.421914599950088,-0.79472520519317,-1.25254552979757,-0.250296918387273,-0.271859595604519,-0.135457983287894,0.109745532435424,0.0323232174431086,-0.0535242329876994,-0.261165163926568,-0.494791268563475,0.0154848860219268,-0.828457628480529,-0.0304373390959392,-1.02523570675139,-0.726933944350981,-0.0133566492856779,-0.124986075001196,-0.0963750902483856,-0.0022768635063639,0.0261185354064752,-0.304743794595296,0.0633566994819254,-0.157501037760896,-0.0506577627099123,-0.228365412935598,0.173577056433236,0.0147974347486417,0.0811044077978468,-0.542450418428231,-0.221970532687369,-0.129747543095081,-0.348968091603784,0.0422738647680251
17,JB846,9.89357795769854,-0.570790535996374,0.670826503967641,-0.302965241738953,-0.128820262171423,-0.854274527462634,-0.841626683322006,-1.42976926009586,-1.771155140685,-4.49116472396061,-0.303131311463877,-0.968496108861565,-1.31295170745211,-1.0782764331879,0.0495136253140034,0.0826392642919836,-1.70941527696548,-3.19380986685541,-0.119940861454431,-0.0422542147135724,-1.28233955022715,-1.35686933294894,0.0630643338379801,-0.97132568873254,-0.178396537230393,-0.256648554366785,-0.375920504091589,-1.30606404500257,-0.514027833495491,-0.863324354753129,-1.41312250797362,-1.43228735125284,-1.44764917200147,-0.612706525090983,-1.19350380530043,-0.977212496568886,-1.71316518808896,-0.727822067659068,-1.66886528590743,-0.806218873068445,-0.697409234452396,-0.501467109978813,-1.76796578764677,-2.47488080633354,-1.27389953738623,-0.945296513035219,-1.20778432293775,-1.81279088068218,-0.821681059001035,-1.24782204772553,-0.800570703748867,-0.514670502643007,-0.649604189526358,-1.03084860980709,-0.94809665022493,-1.29864897227447,-0.284133989316757,-2.64287268542619,-1.01383291836975,-2.62854967576696,-2.49919610975279,-0.454709275447964,-0.369994513770589,-0.83768308480989,-0.423403095769188,-0.44619827177066,-0.594626797796984,-0.950943542815982,-1.92429324331049,-1.16670289129394,-1.57008802124007,-0.914216781020068,-1.80414417795836,-1.08646844244423,-0.75460396169984,-0.736157895611728,-1.75783503354605,-0.997244493986211,0.1156933459393616
18,JB848,12.5913061350584,0.197063144135034,1.27822764426886,0.237503968698976,0.415563508614118,1.56817311518494,0.208119004588254,-0.20572912082904,-0.768543538871704,-0.357449724255096,-0.0110960738826996,0.114935490917246,-0.160455057146067,0.179862882317314,-0.536509878117827,0.22650739428821,-0.155224883567083,-0.901700725804489,-0.152724975574768,0.132326827664092,-0.338019316178544,0.0804157478517135,1.07110161850275,-0.399255877489632,0.525450071699991,-0.0022757493701625,0.0263045187337972,-0.534823940831374,0.0174636209662745,-0.488676145311343,-0.884536896601934,-1.04295307116086,-0.376875800116309,-0.856455379172353,-0.08722723495816,-1.7282673142746,-1.63034448012855,-0.864256882976324,-0.065498048723828,0.305642827119291,-0.133419412001486,-0.256600218490639,-0.912431026611445,-2.31099171326125,-0.894182246936323,0.215136076781983,-0.760266466126148,-1.19180482879383,-0.472932614353113,-0.290924285074221,-0.215390169333033,0.178087854052409,0.104294457306448,0.164104214421588,-0.239755896894992,-0.362134221594917,-0.153376708715286,-1.04248893332289,-0.0321590059489306,-0.872053800541392,-0.451805252573386,-0.139887884206588,0.0520207745482795,-0.057333010199903,0.0901794762005234,0.0271295298652249,-0.0858799009108723,0.44930869200826,0.271481769710526,0.367774874051087,0.194317569232362,0.454379564241936,0.392287006074104,0.375146209970814,-0.391623622762625,-0.0289367504356303,0.242346430406772,-0.265579126188266,0.3384144271873259
19,JB852,8.07907972388097,-0.329707220570727,0.123358919269251,-0.357873386066638,-0.373683420320957,-1.94796925439296,-0.962663144971102,-0.522568642791368,-1.09734309503075,-2.73258386641574,-0.840481946533388,-0.781157886099576,-1.32152629201055,-1.23517531075859,0.245317531286098,0.294604288030783,-1.68881306981936,-4.63923922518807,-0.12879403612819,0.0205518379859891,-1.57502814068344,-1.16286031867902,-0.51577226299279,-2.02308130389014,-0.019049953676085,-0.231461560626161,-0.577428472385028,-1.36549075871859,-0.726686511301789,-1.19000007566655,-1.51259178302856,-1.33250544570953,-0.703891795807264,-0.659373594275562,-1.16296716365904,-0.953113055447399,-1.37005927540166,-1.16322898883275,-1.45727938162286,-0.717612214393564,-0.6031533391662,-0.875075496057435,-1.74600780241066,-3.13347314938991,-1.76564832639748,-1.21035212378828,-1.86965562246773,-1.60416759058071,-1.21743795866342,-1.76853814106007,-1.12974675638976,-0.193605931528189,-0.362169510619202,-0.869783355901423,-0.67557232771769,-1.63841393443922,-0.314706250503892,-2.57522734148756,-0.671701106113051,-2.32160227861554,-2.64742395449488,-1.42478381779185,-0.0375947626432111,-0.69987406248365,-0.351429917569527,-0.393806344491375,-0.44287562760787,0.0174729224089665,-0.450501111914719,-0.325500102135303,-0.766061557378828,-0.0465183216425822,-0.0370591459118836,-0.0931507043670184,-0.382025427144886,-0.220583447264224,-0.879563949851363,-0.541603039828591,0.1852934481852302
20,JB853,4.1391503363136,0.212927318028471,1.03946361556449,0.544939506945613,0.429822340271173,1.27806161086373,-0.0958049041134002,-0.0853750223690513,0.0347284771076713,-1.20205216311823,0.110156705422802,0.114758457799947,0.0018356384572556,0.655432875758146,-0.178525402615522,0.454701793126018,-0.0699237378666092,-1.54345570620434,0.193499390080703,0.559133145260412,-0.176684720177927,0.155435323506193,0.9107689319654,-0.401615109335203,-0.0233032610252439,0.216221129866549,-0.637074361025534,0.0455929717301784,1.14058025779435,0.365790477314813,0.426329821757201,-0.437619147839607,-0.377594898352022,-0.203290064279492,0.111114252734546,-0.151670433364471,0.0344616153141234,0.244605077770271,0.78304927563178,-0.0135759012031663,0.220608097249346,0.0527793921736731,-0.229682235490572,-1.36172559467635,-0.0045415539180591,0.558811223763007,-0.304886370218331,-0.416421143488744,0.0087296336707226,-0.0590465014699567,0.0657754177543722,0.251884783129856,0.0841368479264718,-0.0232135100406377,0.003186364440278,-0.260030993741183,-0.0902810084446429,-0.57975514953991,-0.0135445412508447,-0.306964796402829,-0.0042258270750288,-0.219876114146077,0.397387536327142,-0.238520524940502,0.0357185856292682,-0.001790568993416,0.0345398230938583,0.484263235659544,0.307533690714417,0.286469068445965,0.438434528892473,0.4825034130449,0.421217219321311,0.400763010838466,0.110307177218793,0.216581810931046,0.301504177467266,0.0601917344344423,0.0742072402899032
21,JB854,13.5534632786738,0.162887696928365,1.23345705533213,0.0090393664864958,0.0919749737474614,2.72048162230153,-0.123159882866527,-0.181113654489587,-0.365496855389562,0.0124834383299066,0.143703186592532,0.0305236901095782,-0.268017970909912,0.614525704532218,-1.37876070115304,0.766758575881177,-0.0587450531132642,-0.362775940976119,0.087220004509477,0.230803455147371,-0.157005962555027,0.109073395930319,0.960908578334862,-0.327355687506124,0.769305005967016,-0.0075166979579799,-0.155394787966481,-0.341520849935356,0.34612445694632,-0.145896901601978,-0.0396962548540826,-0.561711833310781,-0.788279051344116,-0.417046704047337,-0.0525225256363196,-0.667818623056813,-0.321619804053246,-0.0766007457764401,-1.01449112587801,0.142631724679137,-0.0987881763770285,-0.0008737037634428,-0.300287197574808,-1.70388894589993,-0.143946448909544,0.0874088046354986,-0.633121487166085,-1.01633373760022,-0.155861961848872,-0.291265804669026,0.0902969793866395,0.0794390454128035,0.0851025644980796,-0.103459044268512,-0.106160893120408,-0.221473488359855,-0.135985064329817,-0.496488141347015,0.0556260373299822,-0.61741702924079,-0.367561017616105,-0.167796069671521,0.14527434681077,-0.189200974690655,-0.0549973034900777,-0.0604038126208436,-0.0489247030135577,0.285752417130338,0.0442677578208949,0.182886409557561,0.222556191663806,0.342005922861115,0.114083772647083,0.257790944157008,-0.352301660599067,-0.0055164175531561,0.0313926961338821,-0.068902569898446,0.0588687912062781
22,JB858,4.76706715970159,-0.174119813217235,0.794964882192478,-0.266764135050596,-0.211531042410087,-2.21983398281891,-0.820084216580931,-0.408841421928985,-0.653755525400419,-3.37264994623894,-0.0850541594121587,-0.752689980821357,-0.984447434973716,-0.837397017541453,-0.433123435125157,0.224649948304882,-1.94149822388467,-0.588467105768824,-0.117497177709443,0.0234188794982997,-1.56664802654341,-1.46064995815045,-0.36262850261562,-1.60961902948966,-0.179075376519591,-0.223089608860038,-0.268582515633345,-0.417848751267094,-0.131041975996073,-0.544156712113225,-1.12290624964124,-1.10916538345313,-1.00132915713756,-0.625925585251028,-0.309492186270496,-1.01254963878806,-1.59766429624812,-0.609508027309729,-1.39186070182183,-0.833450109121062,-0.244797901202646,-0.651414033488173,-1.22881758256238,-1.98780794228607,-1.1277406129524,-0.905125898879613,-1.24071363571788,-1.61076945325028,-0.877563784086565,-1.19187282352378,-0.856884070351059,-0.122954627083006,-0.402744406261186,-0.836511276456396,-0.33995735509315,-1.44292574628166,-0.121218685580335,-2.11701607748366,-0.370458005916729,-2.47133470463086,-2.5314629434206,-0.587967680225354,-0.164609300781306,-0.618244904212424,-0.340649965600385,-0.291673315641238,-0.24404755303523,0.0710760575043475,-0.416379618120131,-0.055950606965232,-0.759500028194298,0.0236120768090707,-0.0737256330810803,0.0238506762143999,-0.540967402131632,-0.268530337743878,-0.713444042412592,-0.556801335217607,0.1617098484285438
23,JB862,17.6771357443174,-0.372510610853276,0.987392063747512,0.155769098389691,0.252165951674777,3.22745817358319,-0.597887183665391,-0.414364278870382,-1.36988059608158,-0.515387440554896,-0.106714953544148,-0.342651069934788,-0.218979793418817,0.108663556423923,-1.80086542243285,0.236398814834894,-0.29741836539542,-1.7267116617793,-0.0545800501586922,-0.0611086192418491,-0.322929915923662,-0.106746668634791,0.993127929794389,-0.454272940494485,0.449848079111871,-0.12836403569565,-0.755050673061059,0.125034392818165,-0.101026837712182,0.204744737170607,-0.311137438062007,-0.568857463159427,-1.13443498094479,-0.476363304664145,0.147185998841929,-0.864450373285059,0.30813401653453,-0.412687426710862,0.624162473514643,-0.0991084655504189,0.285068961968404,0.0065982698265819,-0.371043318366589,-1.79551599892863,-0.651172820306294,-0.0534544308511796,-1.0568500769505,-0.525102270239899,-0.537665196509084,-1.24855870317809,-0.306914105164249,0.0319303238360218,-0.219094700704154,-0.747774817445616,-0.576924320476507,-0.405388467674148,-0.670733358916724,-0.357454553187273,-0.24204285689397,-0.583735462135739,-0.011748103422703,-0.714359981824688,-0.445711524177001,-0.321405870205497,-0.225501312372864,-0.232521986415062,-0.348987827494181,-0.158847517063133,-0.256420072799146,-0.185662370498309,-0.120414020266562,-0.18262711965944,-0.282124560673706,-0.038161024856231,-0.636304403220402,-0.431082913021869,-0.0404802424170824,-0.577427061942331,0.0435394495899586
24,JB869,7.36053758079689,-0.468241506971859,0.720846787843137,-1.50279884584227,-1.31986298758163,-2.13946886542777,-0.613287488174607,-1.23127614903596,-0.914770018989045,-0.779288634235902,-1.80122460882566,-1.64048034342155,-2.18074859515292,-0.968949876673912,-0.36866099832539,-0.32476861786776,-0.388589917436891,-2.43598667627101,-0.34504081334653,-0.443709154543119,-0.799115426733575,-0.332563812302379,0.211180167628427,-1.47375341757712,-0.695562023025351,-0.492084060069055,-1.30801028713327,-2.30496192139097,-1.47095263222166,-2.08524897709492,-1.35806399934819,-1.29979757330424,-1.27999776254326,-0.860831892910514,-1.80208930810328,-0.783813431324631,-1.16558783234245,-2.12005149957675,-1.39584340671228,-0.279320823071706,-1.64857616945786,-0.788445138106826,-1.1234437752817,-0.674187192291789,-0.903179768348155,-1.33916415771211,-1.10743310366531,-3.07340454885816,-1.39145382866461,-1.09396156815575,-1.29577749441368,-0.445023951899489,-0.081631992940391,-0.663946070168345,-1.20713469686585,-0.908086057899345,-0.892959802934879,-1.31100352165369,-1.69129335211281,-1.41204488637464,-1.11157204475317,-1.12237313032433,-1.31685881698484,-0.619207535241343,-0.771602807439111,-0.261008334696131,-1.54443915320248,-0.930407338813932,-1.8508532722697,-1.31890806243735,-1.35443985215445,-0.923061854423632,-1.51140421882119,-1.3834456359398,-1.49231587730778,-1.04392487725468,-2.11441497760861,-1.48955105708978,0.3408908707844842
25,JB870,9.08626977387848,-0.0440291987546148,0.864306046180213,0.194438773183416,0.146601978893322,-0.26792333805039,-0.232051712344125,-0.822590009561602,-0.0507628537289157,-1.99498437814768,-0.143537437860035,0.055278580127723,-0.0960386204182308,-0.123406278140403,2.03890651240167,0.186439037683999,-0.244819193620751,-0.27008748261132,-0.174525186646656,0.187125038419699,-0.340885204157942,-0.0370930490535886,0.845325856694874,-0.438839530406814,-0.885500096143389,-0.157701051411371,-0.67196107945306,0.24030108519467,0.680534086350877,-0.0418210034479279,0.131171832250436,-0.909225325942605,-0.730526790552929,-0.177917207559977,-0.168042866629575,-0.23805334226509,-0.813717684776627,0.0201472240789852,0.331023304991719,-0.100439283695574,0.0135921141045727,-0.204951094448505,-0.603554378007663,-1.12932328495994,-0.424245345387874,0.299949375350653,-0.63349760157139,-0.619948567274874,-0.646978541271962,-0.501471227340071,-0.274436917504544,0.146961071431428,-0.0571420225445316,-0.183181836847037,-0.13269314794567,-0.298902051483517,-0.276213689517563,-0.72971963021058,-0.189269969114685,-0.878393407051726,-0.656364380149244,-0.293191621414714,-0.733065943205135,-0.412670642682337,-0.157938907292636,-0.21150954100453,-0.257138714607614,0.130124194647955,0.073716131435948,-0.0654128113314414,0.0886313036610866,0.176355552312726,0.321268046856253,0.368571993780777,-0.624737831355541,-0.567227770768579,-0.279487948494171,-0.409793491113821,0.19692026553519
26,JB872,16.8376374573188,-0.771303659765105,0.321165709408132,-0.620684690721659,-0.334768811172223,-3.13103180624885,-1.03768988500625,-0.422105025286204,-3.1730554791434,-2.07338679935148,-0.69096310010127,-1.70815879443324,-2.2732052477249,-2.94173056794709,-0.411343411429266,-0.256546022165742,-1.85155120996972,-3.32868869725538,-0.783278817202479,-0.53441598409062,-1.65834550646929,-1.29138849800141,0.0374646833087767,-1.17765357742264,-0.343725967422724,-0.733498774049094,-0.577151752004635,-3.09404771795383,-1.65521426623346,-1.93389098375363,-1.84389822984093,-2.49234050808247,-1.0167615187028,-1.35233103030227,-1.6703022303536,-2.02714354491709,-2.95719675745695,-0.989893345447941,-4.04130100408274,-1.3964185869773,-1.44935951111259,-0.887012296706243,-3.24441108533934,-4.15239647619949,-2.19456014220592,-2.27730200231944,-2.1110431487776,-3.26753793391174,-0.920261370188271,-1.62863182980732,-0.567928527260667,-0.50231976740137,-0.599190941102209,-0.959919435976348,-1.00327922860083,-1.41209376991102,-0.490931934014501,-3.60831837622203,-1.56079488439109,-3.20603762780904,-3.66968530927102,-0.9726007894493,-0.640930114572555,-0.941299804964133,-0.638243962205484,-0.772693353072249,-1.08820571183393,-0.531306567883693,-1.10359429846892,-0.553284914042679,-1.66004402395893,-0.566726120998638,-0.96241012976056,-0.452202831750514,-1.13166975306503,-0.826696592228878,-1.56491337930297,-1.03740228932776,0.5778509179601486
27,JB873,18.3147102191844,0.136006875680241,1.72207071772882,0.111551907604897,0.119583894850335,2.51528187559977,-0.0187352145107034,-0.270131719849503,-0.701274250635473,-0.65700347869624,0.227428923316914,-0.0638268493081481,-0.0731733639552417,0.592962923590274,0.857748408872208,0.464570534753029,-0.0806948212963623,0.103803129918732,0.174736713328828,0.388783881728763,-0.10110719570195,0.166876377236783,1.53238267958099,-0.0164926843342865,0.858535260005611,0.180210657243374,0.175540576499604,-0.0767952582966528,-0.1768132086894,0.21920309378096,-0.318806304140594,-0.598012672498534,-0.0642672410420178,-0.390924209691217,-0.0891069863527479,-0.95208819733158,-0.898496675211284,-0.367717110845408,0.100772548798325,0.396002045495876,0.159865821883746,-0.395161471658977,0.0915549219295834,-1.55808798079681,-0.322964265650535,0.657692134577139,-0.588607126243994,-0.767836722342326,-0.101626430771626,-0.167530928015142,0.0655815872199595,0.303251841619322,0.150481877687636,0.0542115587566284,-0.0647060766944988,-0.129238532319845,0.184840308404867,-0.17250754824459,0.174197664368512,-0.111384917034744,-0.0950789997901685,0.171438238088292,0.181233411534512,0.0541531833999061,0.0598395865937461,0.103823700576389,0.0901154243010466,0.424052560880708,0.318918579422796,0.298380702898752,0.285020477680854,0.467187942725861,0.429777989368085,0.476771350649184,-0.197414225117761,-0.0075834662008849,0.241179087931573,-0.0143149734734403,0.0401207928385683
